category,inclination,eccentricity,period,perigee,apogee
active,43.00033632083028,0.000126,21628.185309679524,250732.0707644813,250796.8706671017
active,43.001936322181734,0.0001982,21627.832990175655,250710.7130855747,250812.64325400125
active,43.00123632159047,9.18e-05,21628.054710444365,250739.8299813974,250787.04114896717
active,43.001036321421545,0.0001189,21627.885857921334,250731.52325219483,250792.67116731132
active,43.003536323533204,0.0001368,21964.536435186154,253388.03781528978,253459.1195272142
active,42.99913631981668,6.48e-05,21628.10443265011,250747.1668810903,250780.49246221577
active,43.002436322604076,0.0001033,21628.14433247599,250737.58314041523,250790.70870776311
active,42.99963632023901,0.0001063,21628.264925810832,250737.7674533539,250792.43607678913
active,42.99893631964775,0.0001107,21628.062165925872,250735.02909512896,250791.9602220464
active,42.99713631812735,6.45e-05,21628.049296010457,250746.80702963463,250779.9782692864
active,43.00053632099921,0.0001141,21627.986165611954,250733.55249113985,250792.23204275517
active,42.99533631660695,7.82e-05,21627.979022006777,250742.72723211296,250782.9440588079
active,43.00203632226621,0.0001013,21627.860161046447,250735.8452601866,250787.9418026161
active,53.16244490439619,0.0001649,21929.319141727396,253103.0034458921,253188.594394776
active,53.16344490524086,0.0001843,21929.575924250817,253099.99424530126,253195.65546434274
active,53.16264490456512,0.000165,21929.569294051013,253104.950792231,253190.59429717073
active,53.162544904480654,0.0001535,21929.551487248526,253107.7948702713,253187.46923931208
active,53.16224490422725,0.000147,21929.622758347785,253110.04400990135,253186.34471104332
active,53.16354490532532,0.0001588,21929.58482766829,253106.68238774143,253189.10781202512
active,53.16224490422725,0.000151,21929.560871517264,253108.5177120198,253186.89447526005
active,53.16284490473405,0.0001627,21929.56874032022,253105.54333346244,253189.99301842687
active,53.16264490456512,0.0001782,21929.566845978254,253101.50574097564,253194.00071942684
active,53.16294490481852,0.0001818,21929.65437949091,253101.26193327198,253195.62574825247
active,53.163144904987455,0.0001428,21929.730168601935,253111.98132955568,253186.10225269126
active,53.16264490456512,0.0001434,21929.528230617147,253110.23261811433,253184.66451676347
active,43.002336322519604,7.89e-05,21964.640357674467,253403.89974075576,253444.89655918384
active,43.00343632344874,8e-05,21964.424751402636,253401.913933715,253443.48204539332
active,43.006036325644864,0.0001606,21964.388849108233,253380.69093531437,253464.13882857445
active,43.00173632201281,0.0001028,21964.450611067696,253396.19437317995,253449.60943861183
active,43.005636325307,0.0001497,21964.439647380896,253383.9232697002,253461.70763384647
active,43.00693632640507,0.0001894,21964.42980930859,253373.5316139154,253471.94413342193
active,43.00453632437787,0.0001348,21963.93731760932,253383.8337003329,253453.87493225661
active,43.002336322519604,0.0001048,21964.484613184635,253395.94286678615,253450.3971920243
active,43.00393632387107,0.0001166,21964.446620284434,253392.57765509406,253453.16321807983
active,43.00403632395553,0.0001059,21964.4383609757,253395.29240254563,253450.31821310983
active,42.99883631956328,9.58e-05,21628.47987953622,250742.17104398456,250791.43998872148
active,43.004436324293394,0.0001113,21964.419152625054,253393.73802762077,253451.5696531656
active,43.00883632800993,0.000135,21964.402619436918,253387.4503972471,253457.59653858346
active,42.9999363204924,0.0001165,21964.512373374506,253393.12207031922,253453.65579394042
active,43.004936324715736,0.0001302,21964.372169784187,253388.45736015786,253456.10935394405
active,53.15934490177773,0.00013,21929.344015358773,253112.25704654728,253179.7332852904
active,53.16014490245346,0.0001556,21929.528988351227,253107.07238499113,253187.83670644576
active,53.15934490177773,0.0001233,21929.572383286468,253115.79738700506,253179.79644852498
active,53.16094490312919,0.0001552,21929.495677244788,253106.9134219197,253187.47004143323
active,53.159444901862194,0.0001235,21929.50297770171,253115.19796168027,253179.3006982648
active,53.16034490262239,0.000145,21929.21183749927,253107.3214928174,253182.58314899047
active,53.15924490169326,0.0001323,21929.44528819561,253112.45904757179,253181.12930811124
active,53.15934490177773,6.61e-05,21929.535152228473,253130.3485409762,253164.65781249615
active,53.160844903044726,0.0001371,21929.574569066797,253112.23317373934,253183.39515198275
active,53.160644902875795,0.0001302,21929.560172068388,253113.91032899974,253181.49082142956
active,53.16014490245346,0.0001141,21567.409873903394,250253.24443800782,250311.8143708179
active,53.15934490177773,0.0001132,21929.558525449327,253118.30927608843,253177.0658917574
active,53.1591449016088,0.0001157,21929.68400435889,253118.6503344022,253178.70480759212
active,53.15984490220006,0.0001631,21929.617599884237,253105.82494623904,253190.48237756352
active,53.159044901524325,0.0001273,21910.764632882765,252966.36992030754,253032.40740346085
active,53.16094490312919,0.0001449,21929.54769857088,253109.99690359272,253185.20742309967
active,53.16034490262239,0.0001576,21929.58924295001,253107.02864845534,253188.83122157087
active,42.9999363204924,7.15e-05,21628.03085577288,250744.86088985825,250781.63208810615
active,43.00453632437787,0.0001161,21627.984563969905,250733.02551592962,250792.73362816623
active,43.00053632099921,7.62e-05,21628.068615063254,250743.951589746,250783.13996132222
active,43.010636329530314,0.0001776,21627.934530492657,250716.81484787347,250808.15114743426
active,42.99853631930988,9.79e-05,21628.037914368942,250738.12830311875,250788.47657013588
active,42.999236319901144,0.0001048,21628.049593662512,250736.4465905044,250790.3434268982
active,42.9999363204924,0.0001352,21628.064036884014,250728.743956034,250798.27502019957
active,43.00303632311087,0.0001207,21628.032854290577,250732.2253792143,250794.29927994066
active,43.000436320914744,0.0001008,21628.031989683586,250737.33563800165,250789.17531510573
active,43.00143632175941,0.0001539,21628.086488406963,250724.1133369354,250803.26154833022
active,43.0029363230264,0.0001731,21628.01717798438,250718.62694546234,250807.64920746445
active,42.996136317282684,7.61e-05,21628.06127296869,250743.9191136537,250783.0560480635
active,53.162544904480654,0.0001266,21510.92404670032,249801.7616198105,249866.6345483654
active,53.16244490439619,0.0001393,21510.731374493353,249796.97801634023,249868.35830849028
active,53.16234490431173,0.0001334,21510.698818811485,249798.2311835706,249866.58812086578
active,53.16164490372046,0.0001366,21510.831972453456,249798.46847888373,249868.46545165865
active,53.162544904480654,0.0001399,21511.047724951844,249799.33593007736,249871.0243778844
active,53.16264490456512,0.0001506,21510.72872460859,249794.0617974068,249871.2324443196
active,53.16094490312919,0.0001132,21510.747708453557,249803.79480076465,249861.80092540084
active,53.16214490414279,0.0001674,21510.79903790968,249790.31569131525,249876.09520289899
active,53.16014490245346,0.0001296,21567.27741424176,250248.21545407534,250314.74159090835
active,53.16264490456512,0.0001267,21510.88480253252,249801.42441849675,249866.3485105269
active,53.16244490439619,0.0001481,21510.863322755697,249795.77094844778,249871.66085869842
active,53.16004490236899,0.0001477,21929.548281444277,253109.27482991084,253185.93869414835
active,53.16244490439619,0.000157,21929.627639946873,253107.48725611018,253188.9784932328
active,53.16174490380493,0.0001373,21929.581330416702,253112.2346061007,253183.5004093183
active,43.00093632133707,0.0001056,21627.902993929754,250735.07902438455,250789.3870416011
active,42.9999363204924,9.88e-05,21628.07424211594,250738.1847873658,250788.9959656242
active,42.99603631719822,0.0001428,21627.940412603326,250725.80995271346,250799.24928797304
active,43.00003632057688,0.0001107,21627.633228968105,250731.62963368863,250788.56000788198
active,43.00123632159047,6.88e-05,21628.01503773096,250745.42980330976,250780.8124215748
active,42.99973632032348,6.03e-05,21628.03016125263,250747.73536726373,250778.74660092636
active,42.998136318972016,0.0001676,21628.441877844645,250723.4068914742,250809.60172931905
active,42.998136318972016,0.0001158,21628.01204704642,250733.3204686754,250792.87434683504
active,43.00203632226621,7.38e-05,21628.064603841092,250744.53693818205,250782.49102564578
active,43.00133632167494,0.0001409,21628.164317879276,250728.07298085606,250800.53568221672
active,43.00313632319534,0.0001342,21627.788385873817,250726.81652984457,250795.83272457452
active,42.99823631905648,8.2e-05,21628.01384712659,250742.0261043472,250784.19724666196
active,42.999836320407944,0.0001251,21624.78077677074,250705.3200106154,250769.65030500188
active,43.00013632066135,9.71e-05,21628.006094027533,250738.0818271097,250788.01861906302
active,42.99683631787395,8.41e-05,21628.038821498092,250741.68404254873,250784.93521082794
active,43.00153632184387,9.49e-05,21628.04748175048,250738.97555252965,250787.78098612514
active,53.157544900257335,8.44e-05,21567.564745807267,250262.0958409791,250305.42034574525
active,53.1588449013554,0.0001075,21567.50908581803,250255.72541908696,250310.90760213672
active,53.1588449013554,0.0001757,21351.43282950885,248521.38946461843,248610.97685058
active,53.15954490194667,0.0001093,21510.6787835162,249804.24678039394,249860.25434116655
active,53.15924490169326,0.0001037,21567.38130431119,250255.6870714944,250308.9184182837
active,53.15934490177773,0.0001061,21567.241121311356,250253.95904841612,250308.42212865897
active,53.15934490177773,0.0001529,21567.747753479493,250245.96619113762,250324.4538007544
active,53.159644902031125,0.0001214,21567.461164051874,250251.77768166832,250314.09495700666
active,53.16164490372046,0.0001689,21567.365927221123,250238.83084474108,250325.5306537982
active,53.161444903551526,0.0001408,21567.38130431119,250246.16497426256,250318.44051551554
active,53.16034490262239,0.0001713,21567.52746528131,250239.49621702483,250327.42843401758
active,53.159444901862194,0.0001597,21567.009427303776,250238.36423566283,250320.34059402414
active,53.16034490262239,0.0001119,21567.427999495456,250253.9528761041,250311.3935347675
active,53.16114490329812,0.0001447,21566.97458695408,250241.93772505847,250316.21428285402
active,53.159044901524325,0.0001498,21567.361600216227,250243.69873062213,250320.5941104897
active,53.159044901524325,0.0001318,21567.492242702418,250249.35494049636,250317.0108283047
active,53.1591449016088,0.0001118,21567.286561488927,250252.85655534544,250310.24563096985
active,53.15684489966607,8.73e-05,21567.17000161631,250258.22005406738,250303.03265022844
active,53.159644902031125,0.0001271,21567.32945076518,250249.269887499,250314.51283188263
active,53.158544901102,0.0001252,21566.5116663577,250243.2703371034,250307.5363493006
active,53.160644902875795,0.000141,21567.48950834136,250246.97196739612,250319.350414852
active,53.160844903044726,0.0001317,21567.380106278637,250248.49107956418,250316.09540080366
active,53.15994490228453,0.0001565,21567.376244386374,250242.09527039615,250322.42993259037
active,53.16014490245346,0.0001402,21567.501502889085,250247.27244269958,250319.24025898034
active,53.16024490253793,0.0001043,21567.668004375446,250257.80739523366,250311.34720885885
active,53.159444901862194,0.0001057,21567.391212750234,250255.25235211628,250309.51035673462
active,53.161944903973854,0.000155,21567.427731698775,250242.8886768294,250322.45348486447
active,53.16054490279132,0.0001896,21352.63298677738,248527.3973940969,248624.07585102416
active,53.1591449016088,9.34e-05,21567.406533498226,250258.53081203104,250306.47499397327
active,53.16004490236899,0.0001373,21567.462178863538,250247.7048227702,250318.18391809432
active,53.159444901862194,7.4e-05,21501.205976686124,249738.07165678355,249775.97964057955
active,53.16014490245346,0.0001516,21567.64233763655,250245.46365754784,250323.2836892456
active,53.15664489949713,0.0001004,21567.3783585608,250256.5106824488,250308.0480665472
active,53.15934490177773,0.0001381,21567.367505803144,250246.7485004119,250317.63804579395
active,53.1573449000884,0.0001127,21567.333453585077,250252.997543132,250310.84868980243
active,53.15934490177773,0.0001275,21567.40065607899,250249.73206577945,250315.1804821293
active,53.15994490228453,0.0001078,21567.367519897623,250254.52541607595,250309.86135376975
active,53.15994490228453,9.09e-05,21567.38556085146,250259.00608996538,250305.6669391437
active,53.15934490177773,9.54e-05,21567.44842253577,250258.34978974256,250307.3206771051
active,53.16014490245346,0.0001227,21567.45393352153,250251.38666545792,250314.3712451535
active,53.15894490143987,0.0001152,21567.40788657361,250252.94634657892,250312.08092892103
active,53.1588449013554,0.0001093,21567.43817577434,250254.70091944086,250310.8069602521
active,53.15924490169326,0.000126,21567.424391288077,250250.3053381826,250314.98382061665
active,53.161444903551526,0.00015,21567.7727016236,250246.90841206972,250323.9074344467
active,53.160644902875795,0.0001521,21567.466463624954,250243.9402291412,250322.0164987595
active,53.16004490236899,0.0001051,21567.382868800963,250255.34015779413,250309.29015604014
active,53.159644902031125,8.45e-05,21567.223038316282,250259.35943556527,250302.73481452945
